opeid,instnm,city,stabbr,insturl,adm_rate,sat_avg,grad_debt_mdn,inexpfte,pftfac,locale,ugds_white,c150_4,adm_rate_rank,sat_avg_rank,c150_4_rank,pftfac_rank,ugds_white_rank,inexpfte_rank,grad_debt_mdn_rank
371100,Ferrum College,Ferrum,VA,www.ferrum.edu,0.7331,852,27000,6628,1,42,0.5473,0.2513,4283,15939,17349,-12899,-2900,4397,7523
181600,Indiana University-South Bend,South Bend,IN,https://iusb.edu/,0.7333,942,25537,7553,0.5848,12,0.7514,0.2587,4294,9118,16923,4871,6487,3343,4292
285600,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NY,www.cobleskill.edu/,0.7334,877,17492,8430,0.5291,32,0.7301,0.364,4299,14044,10857,7255,5508,2344,-13477
353100,The University of Tennessee-Martin,Martin,TN,www.utm.edu,0.7334,1050,24109,8384,0.6578,33,0.7637,0.4704,4299,933,4728,1747,7053,2396,1138
379000,Seattle University,Seattle,WA,www.seattleu.edu,0.7335,1183,25000,15163,0.6878,11,0.4458,0.7764,4304,-9146,-12899,463,-7568,-5327,3106
346100,Dakota Wesleyan University,Mitchell,SD,www.dwu.edu,0.7343,1044,27000,5512,0.375,33,0.9007,0.441,4346,1388,6421,13851,13354,5668,7523
369600,University of Vermont,Burlington,VT,www.uvm.edu,0.7344,1191,21614.5,16893,0.8066,13,0.8305,0.7558,4351,-9752,-11713,-4621,10125,-7298,-4372
276900,Marymount Manhattan College,New York,NY,www.mmm.edu,0.735,1065,23000,11003,1,11,0.5756,0.4393,4383,-203,6519,-12899,-1598,-588,-1311
308300,University of Mount Union,Alliance,OH,www.mountunion.edu,0.7355,1057,27000,9277,1,31,0.8302,0.6275,4409,403,-4322,-12899,10112,1379,7523
185600,Cornell College,Mount Vernon,IA,www.cornellcollege.edu,0.7363,1200,27000,10924,0.9697,31,0.6617,0.6569,4450,-10434,-6016,-11602,2362,-498,7523
360600,Sam Houston State University,Huntsville,TX,www.shsu.edu/,0.7367,1000,22208,5925,0.7554,32,0.54,0.5306,4471,4723,1260,-2430,-3235,5198,-3061
199900,University of Louisville,Louisville,KY,www.louisville.edu,0.7386,1144,20493,15324,0.6319,21,0.763,0.5353,4570,-6190,989,2856,7021,-5511,-6849
196300,Eastern Kentucky University,Richmond,KY,www.eku.edu,0.7387,1008,23500,8940,0.5946,32,0.8469,0.4186,4576,4116,7712,4452,10880,1763,-207
169200,Illinois State University,Normal,IL,illinoisstate.edu/,0.7388,1110,22500,9858,0.703,22,0.7817,0.7192,4581,-3614,-9604,-187,7881,717,-2416
3071900,Mount Carmel College of Nursing,Columbus,OH,www.mccn.edu,0.7389,1030,19000,5951,0.6395,11,0.8726,0.6447,4586,2449,-5313,2530,12062,5168,-10146
143700,Catholic University of America,Washington,DC,www.cua.edu,0.7391,1130,26000,16368,0.5,11,0.6342,0.6659,4596,-5129,-6534,8501,1097,-6700,5315
330200,Mount Aloysius College,Cresson,PA,www.mtaloy.edu/,0.7398,913,23508,5815,0.3676,31,0.7776,0.4417,4633,11316,6381,14167,7692,5323,-189
296800,Saint Augustine's University,Raleigh,NC,www.st-aug.edu,0.7403,740,35198,6308,0.539,11,0.0128,0.3285,4659,24427,12902,6832,-27483,4761,25631
329600,Marywood University,Scranton,PA,www.marywood.edu/,0.7418,1030,27000,9623,0.4142,13,0.7939,0.6896,4737,2449,-7899,12173,8442,985,7523
261600,Monmouth University,West Long Branch,NJ,www.monmouth.edu,0.7419,1055,26250,8956,0.4873,21,0.7627,0.6719,4743,555,-6880,9044,7007,1745,5867
746600,LIM College,New York,NY,www.limcollege.edu,0.7421,914,26335,4380,0.1085,11,0.5517,0.5066,4753,11240,2642,25256,-2697,6958,6055
238000,Saint Mary's University of Minnesota,Winona,MN,www.smumn.edu,0.7424,1067,20500,5392,0.2164,32,0.5514,0.646,4769,-355,-5388,20638,-2711,5805,-6833
310000,Ohio University-Main Campus,Athens,OH,www.ohio.edu,0.7427,1106,21250,9704,0.7237,32,0.8313,0.672,4784,-3310,-6885,-1073,10162,892,-5177
182000,Manchester University,North Manchester,IN,www.manchester.edu,0.7428,1000,27000,8996,0.7246,32,0.8405,0.548,4790,4723,258,-1112,10585,1699,7523
100400,University of Montevallo,Montevallo,AL,www.montevallo.edu,0.743,1070,23266,7972,0.6552,21,0.7266,0.4438,4800,-582,6260,1858,5347,2866,-724
350200,Lincoln Memorial University,Harrogate,TN,www.lmunet.edu,0.7437,1055,18000,12918,0.6301,32,0.8718,0.4688,4837,555,4820,2933,12025,-2770,-12355
377500,Eastern Washington University,Cheney,WA,www.ewu.edu,0.7439,958,20800,6934,0.6563,31,0.6372,0.4577,4847,7906,5459,1811,1235,4048,-6171
246100,Drury University,Springfield,MO,www.drury.edu,0.7441,1185,23454,6561,0.9735,12,0.8222,0.626,4857,-9297,-4236,-11764,9744,4473,-309
177600,University of Illinois at Chicago,Chicago,IL,www.uic.edu,0.7448,1125,18750,26053,0.6696,11,0.3591,0.5968,4894,-4750,-2554,1242,-11556,-17735,-10698
249500,Truman State University,Kirksville,MO,www.truman.edu,0.7448,1226,22250,9417,0.8625,33,0.8074,0.7054,4894,-12405,-8809,-7014,9063,1219,-2968
174100,Olivet Nazarene University,Bourbonnais,IL,www.olivet.edu,0.7449,1105,25000,4911,0.3583,23,0.7945,0.5593,4899,-3235,-393,14565,8470,6353,3106
302500,Cedarville University,Cedarville,OH,www.cedarville.edu,0.7449,1187,24994,9969,0.7099,31,0.8712,0.7025,4899,-9449,-8642,-483,11997,590,3093
337904,University of Pittsburgh-Greensburg,Greensburg,PA,www.greensburg.pitt.edu/,0.7452,1011,26813.5,5824,0.7959,21,0.7921,0.5283,4915,3889,1392,-4163,8359,5313,7112
218900,Westfield State University,Westfield,MA,www.westfield.ma.edu,0.7456,997,23175,7305,0.447,21,0.7849,0.6269,4936,4950,-4287,10769,8028,3626,-925
262500,William Paterson University of New Jersey,Wayne,NJ,www.wpunj.edu,0.7458,980,25000,10595,0.9685,21,0.4484,0.5091,4946,6238,2498,-11550,-7448,-123,3106
204100,University of Maine at Fort Kent,Fort Kent,ME,www.umfk.maine.edu,0.7461,899,18500,6945,0.381,43,0.7437,0.4955,4962,12377,3282,13594,6133,4036,-11251
324500,Chestnut Hill College,Philadelphia,PA,www.chc.edu,0.7471,968,27000,7351,0.2582,11,0.4237,0.4742,5014,7148,4509,18849,-8584,3573,7523
270900,Concordia College-New York,Bronxville,NY,www.concordia-ny.edu,0.7477,872,26000,8617,1,21,0.351,0.4808,5045,14423,4129,-12899,-11928,2131,5315
332914,Pennsylvania State University-Penn State Schuylkill,Schuylkill Haven,PA,www.sl.psu.edu,0.7478,899,27000,5823,0.6377,32,0.6662,0.4255,5051,12377,7314,2607,2569,5314,7523
323300,Alvernia University,Reading,PA,www.alvernia.edu,0.7479,970,27000,6818,1,13,0.6959,0.5326,5056,6996,1145,-12899,3935,4180,7523
353000,The University of Tennessee-Knoxville,Knoxville,TN,www.utk.edu,0.7483,1198,19998.5,22579,0.8322,12,0.7979,0.6931,5077,-10283,-8101,-5717,8626,-13777,-7941
150500,Lynn University,Boca Raton,FL,www.lynn.edu,0.7487,980,18833,8399,0.7059,13,0.4322,0.4049,5097,6238,8501,-312,-8193,2379,-10515
322300,University of Oregon,Eugene,OR,www.uoregon.edu,0.749,1116,21500,12386,0.6795,12,0.6191,0.6881,5113,-4068,-7813,818,403,-2163,-4624
317000,Oklahoma State University-Main Campus,Stillwater,OK,www.okstate.edu/,0.7495,1137,20083.5,8602,0.8791,32,0.7118,0.6103,5139,-5660,-3331,-7724,4666,2148,-7753
648700,Aultman College of Nursing and Health Sciences,Canton,OH,www.aultmancollege.edu,0.75,1085,19000,8729,0.875,13,0.8764,0.5,5165,-1719,3023,-7549,12236,2003,-10146
316100,Northeastern State University,Tahlequah,OK,www.nsuok.edu,0.7501,1009,17750,7917,0.661,33,0.5001,0.3074,5171,4041,14117,1610,-5071,2928,-12907
378500,Pacific Lutheran University,Tacoma,WA,www.plu.edu,0.7501,1115,26800,11937,0.6276,21,0.6778,0.6798,5171,-3992,-7335,3040,3102,-1652,7082
298500,Wingate University,Wingate,NC,www.wingate.edu,0.7506,1001,26500,8993,1,21,0.6368,0.5081,5197,4647,2556,-12899,1217,1702,6419
304800,Heidelberg University,Tiffin,OH,www.heidelberg.edu,0.7506,1027,29000,9017,0.4882,32,0.7409,0.4701,5197,2677,4745,9006,6004,1675,11941
201700,McNeese State University,Lake Charles,LA,www.mcneese.edu,0.7527,1030,20785,4921,1,13,0.7038,0.4119,5306,2449,8098,-12899,4298,6342,-6204
324100,Cabrini University,Radnor,PA,www.cabrini.edu,0.7528,897,26000,7826,0.3587,21,0.6837,0.503,5311,12528,2850,14548,3374,3032,5315
311000,Otterbein University,Westerville,OH,www.otterbein.edu,0.7531,1094,27000,10325,0.5483,21,0.7217,0.5903,5327,-2401,-2179,6434,5121,185,7523
373500,Virginia Commonwealth University,Richmond,VA,www.vcu.edu/,0.7535,1105,24151,12722,0.6768,12,0.5095,0.5918,5348,-3235,-2266,934,-4638,-2546,1231
112200,Biola University,La Mirada,CA,www.biola.edu,0.754,1122,24375,10696,0.9884,21,0.5165,0.6891,5374,-4523,-7870,-12402,-4316,-238,1726
277500,Molloy College,Rockville Centre,NY,www.molloy.edu,0.754,1072,27000,13066,0.2549,21,0.6259,0.6972,5374,-734,-8337,18991,715,-2938,7523
384200,Concordia University-Wisconsin,Mequon,WI,www.cuw.edu,0.7541,1089,23476,7646,1,21,0.6993,0.6119,5379,-2022,-3423,-12899,4091,3237,-260
229200,Michigan Technological University,Houghton,MI,www.mtu.edu,0.755,1244,26264,10843,0.8792,33,0.8538,0.6363,5426,-13769,-4829,-7729,11197,-405,5898
263200,Seton Hall University,South Orange,NJ,www.shu.edu,0.7554,1133,25000,10660,0.924,21,0.5031,0.6645,5447,-5357,-6453,-9646,-4933,-197,3106
342300,Citadel Military College of South Carolina,Charleston,SC,www.citadel.edu,0.7554,1073,25000,9361,0.6745,12,0.7697,0.6888,5447,-810,-7853,1032,7329,1283,3106
648900,The Christ College of Nursing and Health Sciences,Cincinnati,OH,www.thechristcollege.edu,0.7568,947,20000,14194,0.5968,11,0.8216,0.7857,5520,8739,-13435,4358,9716,-4223,-7938
325200,Delaware Valley University,Doylestown,PA,www.delval.edu,0.7574,990,26551,8734,0.4292,21,0.7778,0.5828,5552,5481,-1747,11531,7702,1997,6532
251900,University of Missouri-St Louis,Saint Louis,MO,www.umsl.edu/,0.7578,1105,21113.5,9752,0.5005,21,0.622,0.4165,5572,-3235,7833,8479,536,838,-5478
312500,University of Cincinnati-Main Campus,Cincinnati,OH,www.uc.edu,0.7578,1165,23100,10072,0.598,11,0.758,0.5956,5572,-7782,-2484,4306,6791,473,-1091
128100,William Jessup University,Rocklin,CA,WWW.JESSUP.EDU,0.7581,1009,21500,6551,0.2159,41,0.6844,0.6667,5588,4041,-6580,20660,3406,4485,-4624
155600,Brenau University,Gainesville,GA,www.brenau.edu,0.7581,985,27429,6985,0.3535,13,0.4978,0.4659,5588,5859,4987,14771,-5176,3990,8471
332910,Pennsylvania State University-Penn State Greater Allegheny,McKeesport,PA,ga.psu.edu,0.7584,967,27000,6147,0.5,21,0.6065,0.3836,5604,7224,9728,8501,-177,4945,7523
122000,The Master's College and Seminary,Santa Clarita,CA,www.masters.edu,0.7588,1103,21250,7546,0.3065,21,0.6184,0.6243,5625,-3083,-4138,16782,370,3351,-5177
1011500,The University of Texas at San Antonio,San Antonio,TX,www.utsa.edu/,0.7591,1037,23348,6866,0.7453,11,0.2607,0.3111,5640,1919,13904,-1998,-16081,4126,-543
327600,Immaculata University,Immaculata,PA,www.immaculata.edu,0.7594,962,26020.5,5331,1,21,0.7311,0.6116,5656,7602,-3406,-12899,5554,5875,5360
130200,Saint Mary's College of California,Moraga,CA,www.stmarys-ca.edu,0.7595,1109,25750,12896,0.443,41,0.4564,0.6902,5661,-3538,-7934,10940,-7080,-2744,4763
708500,Mount Vernon Nazarene University,Mount Vernon,OH,www.mvnu.edu,0.7598,1046,26769,7324,0.8679,32,0.8294,0.5842,5677,1237,-1828,-7245,10075,3604,7013
183900,Trine University,Angola,IN,www.trine.edu,0.7599,1078,26000,7598,0.4233,32,0.783,0.5394,5682,-1188,753,11783,7941,3292,5315
325600,Drexel University,Philadelphia,PA,www.drexel.edu,0.7601,1186,25500,14939,0.5459,11,0.5555,0.6736,5692,-9373,-6978,6536,-2523,-5072,4210
180900,Indiana University-Bloomington,Bloomington,IN,www.iub.edu,0.7609,1198,23000,13730,0.8611,13,0.7207,0.7764,5734,-10283,-12899,-6954,5075,-3695,-1311
332915,Pennsylvania State University-Penn State Worthington Scranton,Dunmore,PA,worthingtonscranton.psu.edu/,0.7611,959,27000,5600,0.5208,21,0.8136,0.4601,5745,7830,5321,7610,9348,5568,7523
210900,McDaniel College,Westminster,MD,www.mcdaniel.edu,0.7613,1094,27000,9518,0.2432,23,0.7289,0.6784,5755,-2401,-7254,19491,5453,1104,7523
123800,Mills College,Oakland,CA,www.mills.edu,0.7614,1152,23471,15534,0.597,11,0.4488,0.7178,5760,-6797,-9524,4349,-7430,-5750,-271
335900,Robert Morris University,Moon Township,PA,www.rmu.edu,0.762,1051,27000,7471,1,21,0.753,0.6217,5792,858,-3988,-12899,6561,3436,7523
384800,Edgewood College,Madison,WI,www.edgewood.edu,0.7622,1048,26000,7616,0.5357,12,0.7966,0.6208,5802,1085,-3936,6973,8566,3271,5315
160200,Georgia College and State University,Milledgeville,GA,WWW.GCSU.EDU,0.7624,1132,21500,7436,0.8268,32,0.8462,0.6126,5812,-5281,-3464,-5486,10848,3476,-4624
391900,University of Wisconsin-La Crosse,La Crosse,WI,www.uwlax.edu,0.7629,1145,23105,6871,0.8681,13,0.8964,0.6835,5839,-6266,-7548,-7253,13156,4120,-1079
252500,William Woods University,Fulton,MO,www.williamwoods.edu,0.763,1042,22282.5,6356,0.2165,32,0.8273,0.5272,5844,1540,1456,20634,9978,4707,-2896
215800,Lasell College,Newton,MA,www.lasell.edu/,0.7632,974,27000,6513,0.332,13,0.7446,0.5655,5854,6693,-750,15691,6175,4528,7523
248500,Midwestern Baptist Theological Seminary,Kansas City,MO,https://www.mbts.edu,0.7636,970,19000,3641,0.7917,11,0.8035,0.4,5875,6996,8783,-3984,8884,7800,-10146
327000,Gwynedd Mercy University,Gwynedd Valley,PA,www.gmercyu.edu/,0.7638,961,25556,8930,0.2296,21,0.5894,0.5959,5886,7678,-2502,20073,-963,1774,4334
308400,Muskingum University,New Concord,OH,www.muskingum.edu/,0.7644,1009,27000,8808,0.522,32,0.7897,0.5259,5917,4041,1531,7559,8249,1913,7523
137100,University of Denver,Denver,CO,www.du.edu,0.7649,1231,23166,14380,0.5539,11,0.6763,0.7648,5943,-12783,-12231,6194,3033,-4435,-945
192700,Emporia State University,Emporia,KS,www.emporia.edu,0.7649,1009,20848,7276,0.903,33,0.7082,0.3874,5943,4041,9509,-8747,4501,3659,-6065
381500,Marshall University,Huntington,WV,www.marshall.edu/,0.7653,1021,22705,8402,0.7526,13,0.8521,0.4449,5964,3131,6197,-2310,11119,2376,-1963
157900,Augusta University,Augusta,GA,www.augusta.edu,0.7654,1030,12350,20309,1,12,0.5535,0.303,5969,2449,14371,-12899,-2615,-11190,-24834
114900,Humboldt State University,Arcata,CA,www.humboldt.edu,0.7655,986,19553,8376,0.518,33,0.4738,0.4384,5974,5784,6571,7730,-6280,2405,-8925
249600,Northwest Missouri State University,Maryville,MO,www.nwmissouri.edu,0.7658,1051,25375,7972,0.8523,33,0.811,0.499,5990,858,3080,-6577,9229,2866,3934
148200,Florida College,Temple Terrace,FL,www.floridacollege.edu,0.7659,1063,13000,9075,0.74,21,0.8126,0.5106,5995,-52,2412,-1771,9302,1609,-23399
261300,New Jersey City University,Jersey City,NJ,www.njcu.edu,0.7659,890,17500,10075,1,12,0.2442,0.3179,5995,13059,13513,-12899,-16840,470,-13459
254100,Concordia University-Nebraska,Seward,NE,www.cune.edu,0.7661,1067,26000,5567,0.8605,32,0.8653,0.663,6006,-355,-6367,-6928,11726,5606,5315
201000,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,www.lsu.edu,0.7663,1161,20000,10227,0.9016,12,0.7415,0.6739,6016,-7479,-6995,-8687,6032,296,-7938
201300,Louisiana State University-Shreveport,Shreveport,LA,www.lsus.edu/,0.7667,1050,17250,6256,0.6782,12,0.5917,0.3066,6037,933,14163,874,-858,4821,-14012
374600,University of Mary Washington,Fredericksburg,VA,www.umw.edu,0.7672,1114,22247.5,7328,0.646,22,0.6937,0.7288,6063,-3917,-10157,2252,3834,3599,-2973
108102,Arizona State University-Polytechnic,Mesa,AZ,www.asu.edu/,0.7673,1138,20229,10320,0.9183,11,0.5765,0.5948,6068,-5736,-2438,-9402,-1557,190,-7432
386100,Marian University,Fond Du Lac,WI,www.marianuniversity.edu,0.7674,950,26798,6341,0.3786,13,0.789,0.5599,6073,8512,-428,13696,8217,4724,7077
746800,School of Visual Arts,New York,NY,www.sva.edu,0.7677,1029,27000,15105,0.2292,11,0.3771,0.6552,6089,2525,-5918,20091,-10728,-5261,7523
181500,Indiana University-Northwest,Gary,IN,www.iun.edu,0.7678,916,27000,6340,0.467,13,0.5572,0.2836,6094,11089,15488,9913,-2444,4725,7523
238800,University of Minnesota-Duluth,Duluth,MN,www.d.umn.edu/,0.7678,1110,25190,7011,0.8199,13,0.8647,0.5924,6094,-3614,-2300,-5191,11698,3961,3526
341400,University of Rhode Island,Kingston,RI,www.uri.edu/,0.7681,1077,23250,8202,0.6386,21,0.704,0.5887,6110,-1113,-2087,2569,4307,2604,-759
221000,University of Massachusetts-Dartmouth,North Dartmouth,MA,www.umassd.edu,0.7682,1025,25750,11024,0.6465,22,0.6576,0.4745,6115,2828,4492,2231,2173,-612,4763
249900,Rockhurst University,Kansas City,MO,www.rockhurst.edu,0.7694,1164,19950,7034,0.5205,11,0.7439,0.6927,6178,-7706,-8078,7623,6142,3934,-8048
161600,Boise State University,Boise,ID,www.boisestate.edu,0.77,1042,23500,7399,0.5751,12,0.7516,0.3571,6209,1540,11254,5287,6497,3518,-207
316800,Rogers State University,Claremore,OK,www.rsu.edu,0.7701,850,16000,5538,0.4093,31,0.5935,0.1877,6214,16090,21013,12383,-775,5639,-16772
282000,St Francis College,Brooklyn Heights,NY,www.sfc.edu,0.7704,935,24774,7426,0.2374,11,0.3923,0.5477,6230,9649,275,19740,-10029,3488,2607
176700,Benedictine University,Lisle,IL,www.ben.edu,0.7717,1030,23000,6646,0.2383,21,0.4557,0.5092,6298,2449,2493,19701,-7113,4376,-1311
202000,University of Louisiana at Monroe,Monroe,LA,www.ulm.edu,0.7722,1030,21082.5,6141,0.9968,13,0.6284,0.405,6324,2449,8495,-12762,830,4952,-5547
154100,Abraham Baldwin Agricultural College,Tifton,GA,www.abac.edu,0.7726,927,15085.5,4808,0.601,32,0.783,0.1618,6345,10255,22505,4178,7941,6470,-18792
338400,University of Scranton,Scranton,PA,www.scranton.edu,0.7726,1125,27000,11042,0.6674,13,0.8181,0.8044,6345,-4750,-14512,1336,9555,-632,7523
292300,East Carolina University,Greenville,NC,www.ecu.edu,0.7728,1036,24360,11749,0.8239,13,0.6898,0.5863,6355,1994,-1949,-5362,3654,-1438,1692
352900,The University of Tennessee-Chattanooga,Chattanooga,TN,www.utc.edu,0.7728,1088,20090.5,7065,0.6466,12,0.7381,0.3983,6355,-1946,8881,2226,5876,3899,-7738
232900,Wayne State University,Detroit,MI,www.wayne.edu,0.7733,1070,21393,13364,0.5446,11,0.5501,0.3431,6381,-582,12061,6592,-2771,-3278,-4861
321900,Southern Oregon University,Ashland,OR,www.sou.edu,0.7737,1029,23334,8340,0.569,22,0.6316,0.3956,6402,2525,9037,5548,977,2446,-574
345700,Wofford College,Spartanburg,SC,www.wofford.edu,0.7739,1194,25000,10695,0.8675,13,0.7999,0.7807,6413,-9979,-13147,-7228,8718,-237,3106
227300,Hope College,Holland,MI,www.hope.edu,0.7741,1185,27000,10084,0.6522,13,0.8388,0.7975,6423,-9297,-14115,1987,10507,459,7523
383000,West Virginia Wesleyan College,Buckhannon,WV,www.wvwc.edu,0.7759,1005,26000,6326,0.5948,33,0.8015,0.5838,6517,4344,-1805,4443,8792,4741,5315
159000,Savannah State University,Savannah,GA,www.savannahstate.edu/,0.7763,847,33202,5047,0.9383,12,0.0421,0.2751,6538,16318,15978,-10258,-26135,6198,21222
174900,Roosevelt University,Chicago,IL,www.roosevelt.edu,0.7764,1050,23562.5,10315,0.3521,11,0.4521,0.3035,6543,933,14342,14831,-7278,196,-69
251600,University of Missouri-Columbia,Columbia,MO,missouri.edu/,0.7767,1166,21647,11448,0.7394,12,0.7923,0.6948,6559,-7857,-8199,-1745,8369,-1095,-4300
326600,Gannon University,Erie,PA,www.gannon.edu,0.7767,1037,27000,7759,0.5684,12,0.7861,0.6581,6559,1919,-6085,5573,8083,3108,7523
233700,Bethany Lutheran College,Mankato,MN,www.blc.edu,0.7768,1070,25000,12008,0.6212,13,0.8708,0.547,6564,-582,315,3314,11979,-1733,3106
117900,Notre Dame de Namur University,Belmont,CA,www.ndnu.edu,0.7771,932,26865.5,7045,0.2762,21,0.254,0.5306,6580,9876,1260,18079,-16389,3922,7226
189000,University of Northern Iowa,Cedar Falls,IA,www.uni.edu,0.7772,1050,21039,9802,0.75,13,0.8522,0.6395,6585,933,-5013,-2199,11123,781,-5643
319400,George Fox University,Newberg,OR,www.georgefox.edu,0.7776,1081,22000,8930,0.4194,31,0.6961,0.6484,6606,-1416,-5526,11950,3944,1774,-3520
321000,Oregon State University,Corvallis,OR,oregonstate.edu,0.7776,1112,23000,10914,0.7697,13,0.6774,0.6307,6606,-3765,-4506,-3042,3084,-486,-1311
108101,Arizona State University-West,Glendale,AZ,www.asu.edu/,0.778,1095,20229,8436,0.8571,11,0.5226,0.5918,6627,-2477,-2266,-6783,-4036,2337,-7432
188300,Northwestern College,Orange City,IA,www.nwciowa.edu/,0.7783,1103,25962.5,8356,0.9778,32,0.8356,0.6314,6642,-3083,-4547,-11948,10360,2428,5232
189100,University of Dubuque,Dubuque,IA,www.dbq.edu,0.7788,941,26000,6773,1,13,0.6723,0.4806,6668,9194,4140,-12899,2849,4232,5315
303600,Franciscan University of Steubenville,Steubenville,OH,www.franciscan.edu,0.7792,1183,23316.5,7693,1,13,0.8276,0.7636,6689,-9146,-12162,-12899,9992,3183,-612
245400,University of Central Missouri,Warrensburg,MO,www.ucmo.edu,0.7795,1010,22983,7862,1,32,0.6538,0.5294,6705,3965,1329,-12899,1999,2991,-1349
332911,Pennsylvania State University-Penn State Mont Alto,Mont Alto,PA,www.montalto.psu.edu/,0.7802,948,27000,5428,0.6263,31,0.8124,0.5192,6741,8663,1917,3095,9293,5764,7523
342800,College of Charleston,Charleston,SC,www.cofc.edu,0.7802,1137,22251,8994,0.6269,12,0.8136,0.6655,6741,-5660,-6511,3070,9348,1701,-2966
255500,Nebraska Wesleyan University,Lincoln,NE,www.nebrwesleyan.edu/,0.7814,1124,27000,7123,0.4549,11,0.8375,0.6945,6804,-4675,-8182,10431,10447,3833,7523
158600,Oglethorpe University,Atlanta,GA,www.oglethorpe.edu,0.7823,1139,27000,8735,1,21,0.3383,0.5123,6851,-5811,2314,-12899,-12512,1996,7523
328700,La Salle University,Philadelphia,PA,www.lasalle.edu,0.7823,994,27000,9274,0.4091,11,0.5475,0.6619,6851,5177,-6304,12391,-2891,1382,7523
124300,Mount Saint Mary's University,Los Angeles,CA,www.msmu.edu,0.783,902,25000,9347,0.2484,11,0.1012,0.655,6887,12150,-5906,19269,-23417,1299,3106
362100,Saint Edward's University,Austin,TX,https://www.stedwards.edu,0.7836,1116,25000,9863,0.4428,11,0.3789,0.6667,6919,-4068,-6580,10949,-10645,711,3106
171700,MacMurray College,Jacksonville,IL,www.mac.edu,0.7837,970,28155,6867,0.5313,32,0.7601,0.2889,6924,6996,15183,7161,6888,4125,10075
