OPEID,INSTNM,CITY,STABBR,INSTURL,ADM_RATE,SAT_AVG,GRAD_DEBT_MDN,INEXPFTE,PFTFAC,LOCALE,UGDS_WHITE,C150_4,adm_rank,sat_avg_rank,grad_debt_rank,ugrad_white_rank,inexpfte_rank,pftfac_rank,c150_rank
364600,Texas Woman's University,Denton,TX,www.twu.edu,0.8531,953,20000,6844,0.9726,12,0.4054,0.4394,1089,1032,235,193,901,238,917
188700,Simpson College,Indianola,IA,www.simpson.edu,0.8545,1125,27000,8297,0.5263,31,0.8796,0.7254,1090,313,1151,1219,675,933,196
160500,Chaminade University of Honolulu,Honolulu,HI,www.chaminade.edu,0.8562,958,22000,8320,1,11,0.1706,0.4873,1091,1025,381,80,669,190,772
194600,Tabor College,Hillsboro,KS,tabor.edu/,0.8568,1037,21500,5332,1,33,0.678,0.4823,1093,652,350,675,1147,190,789
205000,University of New England,Biddeford,ME,www.une.edu/,0.8568,1073,27000,10350,0.5551,22,0.7406,0.5661,1093,484,1151,844,379,897,552
105200,University of Alabama at Birmingham,Birmingham,AL,www.uab.edu,0.8569,1107,21941.5,17920,0.9072,12,0.5922,0.5554,1094,360,370,452,96,324,581
382700,West Virginia University,Morgantown,WV,www.wvu.edu/,0.8579,1069,23969,11703,0.7643,13,0.814,0.5725,1095,500,556,1073,282,524,539
251700,Missouri University of Science and Technology,Rolla,MO,www.mst.edu/,0.8585,1283,25000,13337,0.7688,33,0.7773,0.6332,1096,93,731,954,202,518,389
332909,Pennsylvania State University-Penn State Hazleton,Hazleton,PA,hazleton.psu.edu/,0.8598,946,27000,5676,0.7105,23,0.589,0.5379,1097,1064,1151,440,1097,622,638
300500,University of North Dakota,Grand Forks,ND,und.edu,0.86,1090,24000,15698,0.9432,13,0.8151,0.5549,1098,419,572,1077,121,284,584
501500,University of Wisconsin-Parkside,Kenosha,WI,https://www.uwp.edu,0.8602,990,22899,6246,0.7348,22,0.6944,0.3061,1099,901,451,716,1019,581,1171
2070500,Concordia University-Irvine,Irvine,CA,www.cui.edu,0.8608,1038,22589,5536,0.3537,12,0.4628,0.5583,1100,646,430,257,1119,1136,570
330100,Moravian College,Bethlehem,PA,www.moravian.edu,0.862,1022,27000,11700,1,13,0.757,0.6925,1101,735,1151,894,284,190,257
108900,Arkansas Tech University,Russellville,AR,www.atu.edu,0.8626,1010,17480,4516,1,33,0.7751,0.4455,1102,795,120,946,1202,190,901
377100,Central Washington University,Ellensburg,WA,www.cwu.edu,0.8646,978,21500,8475,0.6579,32,0.6151,0.5341,1103,939,350,502,623,713,646
267000,Summit University of Pennsylvania,Clarks Summit,PA,www.summitu.edu,0.8649,1004,17772,5281,0.8444,21,0.8807,0.5437,1104,831,133,1220,1153,418,621
234500,University of St Thomas,Saint Paul,MN,www.stthomas.edu,0.8662,949,26722.5,13637,0.4967,11,0.8166,0.7222,1105,1049,894,1081,188,983,200
273700,Iona College,New Rochelle,NY,www.iona.edu,0.867,1022,25400,8094,0.493,21,0.5816,0.5841,1107,735,752,426,703,990,516
332905,Pennsylvania State University-Penn State Erie-Behrend College,Erie,PA,psbehrend.psu.edu/,0.867,1054,27000,5366,0.8062,22,0.8008,0.6853,1107,556,1151,1035,1140,474,271
214300,Curry College,Milton,MA,www.curry.edu,0.8688,948,26000,10358,0.2569,21,0.6862,0.4496,1108,1055,849,695,378,1202,886
256900,University of Nevada-Las Vegas,Las Vegas,NV,www.unlv.edu/,0.8689,1000,19000,8805,1,12,0.3663,0.3914,1109,850,179,167,562,190,1026
186900,Iowa State University,Ames,IA,www.iastate.edu,0.8691,1145,24365,9179,0.8459,13,0.765,0.6893,1110,262,601,920,507,415,263
175900,Southern Illinois University-Edwardsville,Edwardsville,IL,www.siue.edu,0.8696,1070,21875,12666,0.7029,21,0.7406,0.505,1112,498,368,844,237,636,727
209200,St John's College,Annapolis,MD,www.sjc.edu,0.8696,1323,27000,19343,0.7683,21,0.7459,0.719,1112,71,1151,861,84,519,209
993000,The University of Texas of the Permian Basin,Odessa,TX,www.utpb.edu,0.87,963,13750,8174,0.5755,13,0.4065,0.3373,1113,1005,44,195,693,870,1118
140100,Post University,Waterbury,CT,www.post.edu/,0.8707,855,26512,2508,0.114,22,0.3582,0.2615,1114,1210,886,161,1248,1246,1203
389900,University of Wisconsin-Green Bay,Green Bay,WI,www.uwgb.edu,0.8735,1050,21065,6040,0.6747,12,0.8639,0.506,1115,594,291,1196,1047,679,725
4193700,John Paul the Great Catholic University,Escondido,CA,www.jpcatholic.com/,0.875,1086,25748.5,10134,0.625,21,0.559,0.6,1116,436,784,384,406,782,468
222800,Wheelock College,Boston,MA,www.wheelock.edu,0.8752,963,27000,12496,0.388,11,0.5975,0.5513,1117,1005,1151,465,245,1102,592
303300,Mount Saint Joseph University,Cincinnati,OH,www.msj.edu,0.8762,1005,28000,7648,1,21,0.8004,0.5267,1118,824,1181,1032,771,190,672
331500,Bloomsburg University of Pennsylvania,Bloomsburg,PA,www.bloomu.edu,0.8781,970,26000,8464,0.8469,13,0.8095,0.6482,1119,973,849,1060,626,414,359
194000,Southwestern College,Winfield,KS,www.sckans.edu,0.8793,1007,25450,5360,1,32,0.6165,0.538,1120,810,754,508,1141,190,637
347000,South Dakota School of Mines and Technology,Rapid City,SD,www.sdsmt.edu,0.8802,1181,27000,10832,0.8523,13,0.839,0.5382,1121,196,1151,1145,335,403,636
183800,Taylor University,Upland,IN,https://www.taylor.edu,0.8803,1184,24500,10270,0.6154,32,0.8652,0.7419,1122,190,617,1200,389,801,178
332903,Pennsylvania State University-Penn State Altoona,Altoona,PA,www.altoona.psu.edu/,0.8835,1001,27000,4372,0.6611,13,0.7605,0.6462,1123,843,1151,904,1212,709,361
200500,Nicholls State University,Thibodaux,LA,www.nicholls.edu,0.8837,1031,20308,5685,1,13,0.6739,0.3969,1125,685,249,665,1094,190,1013
215300,Gordon College,Wenham,MA,www.gordon.edu,0.8837,1161,27000,10259,0.9231,21,0.754,0.716,1125,230,1151,887,391,309,214
392500,University of Wisconsin-Superior,Superior,WI,www.uwsuper.edu,0.8857,1010,23375,7920,0.8182,22,0.8283,0.4323,1126,795,510,1110,722,455,936
277800,Mount Saint Mary College,Newburgh,NY,www.msmc.edu,0.8862,1011,25941.5,7611,0.3371,21,0.6264,0.588,1128,770,797,532,778,1154,502
332907,Pennsylvania State University-Penn State DuBois,DuBois,PA,www.dubois.psu.edu/,0.8862,925,27000,6485,0.6833,33,0.9184,0.5193,1128,1119,1151,1242,977,663,690
303900,Columbus College of Art and Design,Columbus,OH,WWW.CCAD.EDU,0.8864,1044,27000,10539,0.2907,11,0.6798,0.5556,1129,624,1151,678,362,1183,578
332906,Pennsylvania State University-Penn State Berks,Reading,PA,www.berks.psu.edu/,0.8866,973,27000,4390,0.5714,21,0.6991,0.5693,1130,952,1151,727,1210,879,546
320900,Western Oregon University,Monmouth,OR,www.wou.edu,0.8874,1001,24500,8300,0.5899,31,0.6784,0.4683,1131,843,617,676,673,850,836
196400,Georgetown College,Georgetown,KY,www.georgetowncollege.edu,0.8875,1102,27000,8363,0.6622,31,0.7963,0.5488,1132,384,1151,1019,655,706,601
347400,University of South Dakota,Vermillion,SD,WWW.USD.EDU,0.8882,1044,24250,9166,0.7522,32,0.87,0.5552,1134,624,595,1207,510,546,582
379400,Saint Martin's University,Lacey,WA,www.stmartin.edu,0.8882,1057,24887,7237,0.387,22,0.5638,0.4772,1134,537,634,395,846,1105,811
109400,University of the Ozarks,Clarksville,AR,www.ozarks.edu,0.8892,1061,24200,9797,1,33,0.6713,0.4769,1135,526,588,652,444,190,812
174500,Quincy University,Quincy,IL,www.quincy.edu,0.8893,1024,22727.5,5645,0.4524,33,0.7126,0.4898,1136,732,438,772,1101,1039,770
376700,Virginia Wesleyan College,Norfolk,VA,www.vwc.edu,0.8904,991,27000,9304,0.7286,11,0.561,0.4802,1137,883,1151,386,491,589,798
350000,Lee University,Cleveland,TN,www.leeuniversity.edu,0.8905,1076,27723.5,5604,1,13,0.7887,0.5448,1138,471,1167,995,1106,190,618
647700,Cabarrus College of Health Sciences,Concord,NC,www.cabarruscollege.edu/index.cfm,0.8913,970,15800,7284,0.4493,13,0.8594,0.375,1139,973,76,1187,837,1044,1053
347800,Austin Peay State University,Clarksville,TN,www.apsu.edu,0.8927,1010,23202,7338,1,12,0.6468,0.365,1140,795,481,579,824,190,1071
392400,University of Wisconsin-Stevens Point,Stevens Point,WI,www.uwsp.edu,0.8941,1050,24922,6811,0.8004,32,0.8822,0.602,1141,594,639,1222,910,477,465
308500,Notre Dame College,Cleveland,OH,www.notredamecollege.edu,0.895,937,27000,4643,0.9844,21,0.656,0.3616,1142,1089,1151,604,1194,217,1077
392300,University of Wisconsin-River Falls,River Falls,WI,www.uwrf.edu,0.8954,1050,24124,6743,0.6556,32,0.8907,0.5428,1143,594,580,1229,926,720,624
389600,University of Wisconsin-Milwaukee,Milwaukee,WI,www.uwm.edu,0.8955,1010,25000,8619,0.6856,11,0.6933,0.435,1144,795,731,712,595,660,930
331600,California University of Pennsylvania,California,PA,www.calu.edu,0.8967,934,25000,7490,0.6974,23,0.7818,0.5253,1145,1096,731,970,794,643,676
360200,Paul Quinn College,Dallas,TX,www.pqc.edu,0.8997,1070,38125,3540,0.25,11,0.0147,0.038,1146,498,1245,24,1236,1207,1250
177100,Trinity Christian College,Palos Heights,IL,www.trnty.edu,0.9022,1080,26196.5,10457,0.5742,21,0.6896,0.5787,1147,457,858,702,371,874,529
201600,Loyola University New Orleans,New Orleans,LA,www.loyno.edu,0.9025,1135,25500,12082,0.7265,11,0.5095,0.6194,1148,280,773,301,261,590,430
300800,Valley City State University,Valley City,ND,www.vcsu.edu,0.9027,1020,21550,11284,0.6333,33,0.8067,0.4805,1149,745,351,1054,305,758,797
315200,University of Central Oklahoma,Edmond,OK,www.uco.edu,0.9032,990,21325,8494,0.9801,21,0.5824,0.373,1150,901,307,430,617,225,1056
1212300,University of Puerto Rico-Aguadilla,Ramey,PR,www.uprag.edu,0.9047,1054,5500,5603,0.756,21,0.0084,0.337,1151,556,3,17,1107,538,1122
246400,Fontbonne University,Saint Louis,MO,www.fontbonne.edu,0.9061,1052,26959,8353,0.3348,21,0.6878,0.4813,1152,564,911,697,660,1158,792
330300,Carlow University,Pittsburgh,PA,www.carlow.edu,0.907,941,27000,7288,1,11,0.5926,0.5973,1154,1078,1151,454,836,190,472
332400,Mansfield University of Pennsylvania,Mansfield,PA,www.mansfield.edu,0.907,950,27000,9456,0.6359,32,0.8169,0.5308,1154,1046,1151,1083,480,754,657
927500,Northern Kentucky University,Highland Heights,KY,www.nku.edu,0.9072,1046,24184,7407,0.9701,21,0.8218,0.3618,1155,616,584,1094,813,244,1076
253100,Montana Tech of the University of Montana,Butte,MT,www.mtech.edu,0.9075,1125,20667,9707,0.7119,33,0.7816,0.4406,1156,313,271,968,454,617,913
391500,University of Wisconsin-Stout,Menomonie,WI,www.uwstout.edu,0.908,1050,25000,7528,0.6973,32,0.8771,0.5315,1157,594,731,1217,788,644,653
135300,Fort Lewis College,Durango,CO,fortlewis.edu/,0.9082,1020,19621.5,6479,0.7544,32,0.5497,0.3839,1158,745,214,356,979,541,1038
182800,Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,www.ipfw.edu,0.9087,1002,25500,7804,0.9554,11,0.8295,0.264,1159,837,773,1112,743,269,1201
229300,Lake Superior State University,Sault Ste Marie,MI,www.lssu.edu,0.9109,1028,24454,7893,0.8906,33,0.7926,0.4571,1160,716,608,1008,726,341,868
236900,North Central University,Minneapolis,MN,www.northcentral.edu,0.912,1062,25500,6438,0.3462,11,0.611,0.4729,1161,524,773,495,985,1144,822
194800,University of Kansas,Lawrence,KS,www.ku.edu,0.9142,1145,19793,17259,0.7843,13,0.7349,0.6,1162,262,217,824,101,500,468
368300,Castleton University,Castleton,VT,www.castleton.edu,0.9164,967,25000,7639,0.9709,32,0.8534,0.4858,1163,987,731,1181,773,243,778
348700,East Tennessee State University,Johnson City,TN,www.etsu.edu,0.9174,1030,20000,12995,0.6785,13,0.8361,0.4317,1164,703,235,1137,217,670,941
347100,South Dakota State University,Brookings,SD,www.sdstate.edu/,0.9201,1068,25245,7951,0.8089,33,0.8935,0.5687,1165,501,739,1231,720,469,547
328000,Keystone College,La Plume,PA,www.keystone.edu,0.9205,921,25789.5,6411,0.261,21,0.7582,0.4237,1166,1125,789,899,990,1197,962
240300,Delta State University,Cleveland,MS,www.deltastate.edu,0.9234,968,22500,7064,0.7176,33,0.5914,0.3229,1167,982,427,450,862,604,1143
155800,College of Coastal Georgia,Brunswick,GA,www.ccga.edu,0.9235,920,16500,6533,0.513,13,0.6643,0.1547,1168,1127,99,635,969,958,1246
450900,University of Colorado Colorado Springs,Colorado Springs,CO,www.uccs.edu,0.924,1089,21187.5,7093,0.6141,11,0.6733,0.4735,1169,425,295,661,858,803,819
331800,Clarion University of Pennsylvania,Clarion,PA,www.clarion.edu,0.9271,928,26000,7999,0.7301,33,0.8404,0.495,1170,1113,849,1151,711,586,759
253600,The University of Montana,Missoula,MT,www.umt.edu,0.9272,1075,23431,8367,0.7007,13,0.7967,0.4823,1171,475,511,1022,653,640,789
2234500,Boise Bible College,Boise,ID,www.boisebible.edu,0.9275,996,19596,6926,1,21,0.8663,0.4186,1172,868,213,1202,886,190,969
136500,Colorado State University-Pueblo,Pueblo,CO,www.csupueblo.edu,0.9278,971,20500,5205,0.4695,12,0.4987,0.3184,1173,955,268,288,1156,1021,1155
161700,The College of Idaho,Caldwell,ID,www.collegeofidaho.edu,0.929,1076,27000,6695,0.6324,22,0.6415,0.5985,1174,471,1151,567,933,762,471
330600,University of Valley Forge,Phoenixville,PA,www.valleyforge.edu,0.9304,941,27000,6596,1,21,0.5752,0.4805,1175,1078,1151,412,954,190,797
726300,Holy Cross College,Notre Dame,IN,www.hcc-nd.edu,0.9316,969,25000,5319,0.4375,21,0.6758,0.3216,1176,977,731,668,1150,1059,1146
357800,University of the Incarnate Word,San Antonio,TX,www.uiw.edu,0.9321,963,27000,6935,0.447,11,0.1918,0.4273,1177,1005,1151,90,882,1050,954
200100,Thomas More College,Crestview Hills,KY,www.thomasmore.edu,0.9328,982,27000,6692,0.5891,21,0.7377,0.4621,1178,927,1151,834,935,852,851
200200,Western Kentucky University,Bowling Green,KY,www.wku.edu,0.9332,1047,24010.5,8290,0.6635,13,0.7624,0.4355,1179,613,573,909,677,704,929
1258000,Saint Louis Christian College,Florissant,MO,www.stlchristian.edu,0.9333,990,27000,6464,0.4706,21,0.6024,0.4444,1180,901,1151,473,981,1018,903
332300,Lock Haven University,Lock Haven,PA,www.lhup.edu,0.9339,947,27000,7851,0.9203,32,0.8496,0.4697,1182,1058,1151,1173,735,312,832
349200,Freed-Hardeman University,Henderson,TN,www.fhu.edu,0.9339,1117,26000,6658,0.9688,32,0.8588,0.516,1182,326,849,1186,940,253,701
362500,Sul Ross State University,Alpine,TX,www.sulross.edu,0.934,890,15250,6409,0.6503,33,0.2393,0.2794,1183,1177,65,107,991,729,1191
233600,Bemidji State University,Bemidji,MN,www.bemidjistate.edu,0.9353,1010,21500,5853,0.5848,33,0.8536,0.4573,1185,795,350,1182,1070,859,867
361000,Schreiner University,Kerrville,TX,www.schreiner.edu,0.9353,997,25000,7053,0.6325,33,0.5974,0.4286,1185,862,731,464,864,761,951
374200,Sweet Briar College,Sweet Briar,VA,www.sbc.edu,0.9354,1056,25500,21942,0.7731,22,0.7077,0.6515,1186,543,773,756,64,515,351
242200,Mississippi University for Women,Columbus,MS,www.muw.edu,0.9361,988,14560,6554,0.6637,33,0.5622,0.3929,1187,907,50,391,965,703,1023
339200,Westminster College,New Wilmington,PA,www.westminster.edu,0.9366,1055,27000,8960,1,31,0.7942,0.7642,1188,550,1151,1014,540,190,160
369300,Southern Vermont College,Bennington,VT,www.svc.edu,0.9373,849,24750,4560,0.5238,41,0.5941,0.3588,1189,1219,628,458,1200,937,1084
319800,Linfield College-McMinnville Campus,McMinnville,OR,www.linfield.edu,0.9377,1083,25000,13440,0.9286,32,0.636,0.7068,1190,444,731,556,196,303,229
273400,Houghton College,Houghton,NY,www.houghton.edu,0.9381,1121,25500,10197,0.7214,43,0.7901,0.7584,1191,319,773,1000,397,597,167
398700,La Roche College,Pittsburgh,PA,www.laroche.edu,0.9394,926,25000,6178,0.328,21,0.6194,0.4317,1192,1117,731,519,1027,1163,941
398800,Neumann University,Aston,PA,www.neumann.edu,0.9404,853,27000,5736,0.3493,21,0.5317,0.5455,1193,1213,1151,333,1083,1141,613
345900,Black Hills State University,Spearfish,SD,www.bhsu.edu,0.941,951,25625,5968,0.8481,32,0.8361,0.3303,1194,1038,779,1137,1063,412,1128
109200,University of Central Arkansas,Conway,AR,www.uca.edu,0.9426,1049,21500,6788,0.7507,13,0.6545,0.4467,1195,600,350,600,912,547,894
269800,College of Staten Island CUNY,Staten Island,NY,www.csi.cuny.edu,0.9427,1005,14666,8302,0.3445,11,0.4868,0.2734,1196,824,51,277,672,1145,1196
358600,Lubbock Christian University,Lubbock,TX,https://www.lcu.edu,0.9432,1010,23628.5,6404,0.5435,12,0.6821,0.4349,1197,795,534,683,992,913,931
392100,University of Wisconsin-Platteville,Platteville,WI,www.uwplatt.edu,0.944,1090,24000,6008,0.8171,32,0.912,0.5163,1198,419,572,1240,1057,457,699
352300,Tennessee Technological University,Cookeville,TN,www.tntech.edu,0.9441,1105,15587,7404,1,33,0.8032,0.4937,1199,375,69,1041,814,190,763
313100,University of Toledo,Toledo,OH,www.utoledo.edu/,0.9473,1031,24000,12241,0.7085,11,0.691,0.4372,1201,685,572,706,258,626,923
327700,Indiana University of Pennsylvania-Main Campus,Indiana,PA,www.iup.edu,0.9473,958,27000,9021,0.7071,32,0.7631,0.5312,1201,1025,1151,913,528,628,655
182200,Indiana Wesleyan University-Marion,Marion,IN,www.indwes.edu,0.9505,1081,24160,3941,1,32,0.7531,0.6253,1202,454,583,883,1227,190,414
187300,Loras College,Dubuque,IA,www.loras.edu,0.9513,1088,27000,6733,0.7468,13,0.8351,0.6373,1203,429,1151,1131,928,555,380
270300,College of Mount Saint Vincent,Bronx,NY,www.mountsaintvincent.edu,0.9521,931,27000,8693,0.4278,11,0.2843,0.5668,1204,1101,1151,126,583,1069,550
884900,Palm Beach Atlantic University,West Palm Beach,FL,www.pba.edu,0.9527,1071,24750,7901,0.9474,13,0.6054,0.5495,1205,488,628,482,725,279,599
314200,Wilmington College,Wilmington,OH,www.wilmington.edu,0.9537,970,27058,6349,0.9863,41,0.7784,0.468,1206,973,1153,961,1000,210,837
905800,Bethel University,Saint Paul,MN,https://www.bethel.edu,0.9543,1146,24069,8633,0.3863,21,0.8478,0.7405,1207,256,574,1170,593,1106,181
372300,Mary Baldwin College,Staunton,VA,www.mbc.edu,0.9545,979,27500,8542,0.2976,13,0.5656,0.4318,1208,936,1164,400,606,1177,939
368800,Johnson State College,Johnson,VT,www.jsc.edu,0.9546,941,26000,8716,1,42,0.8401,0.3581,1209,1078,849,1149,576,190,1087
312300,University of Akron Main Campus,Akron,OH,www.uakron.edu,0.9571,1050,26000,9013,0.5127,12,0.7406,0.4156,1210,594,849,844,530,959,972
368100,Westminster College,Salt Lake City,UT,www.westminstercollege.edu,0.9576,1122,25000,11475,1,12,0.7153,0.5955,1211,318,731,774,295,190,481
248800,Missouri Southern State University,Joplin,MO,www.mssu.edu,0.96,990,21000,6657,1,13,0.7794,0.3673,1212,901,289,963,942,190,1067
136300,Regis University,Denver,CO,www.regis.edu/,0.9604,1108,23000,6455,0.317,11,0.5895,0.5905,1213,358,472,445,983,1168,497
188900,Saint Ambrose University,Davenport,IA,www.sau.edu,0.9607,1050,26000,9031,1,13,0.8123,0.5709,1214,594,849,1066,525,190,545
378300,Northwest University,Kirkland,WA,www.northwestu.edu,0.9612,1018,23724.5,8442,0.2405,21,0.6827,0.5303,1215,750,539,685,630,1213,661
159700,Truett-McConnell College,Cleveland,GA,www.truett.edu,0.9633,971,23500,3807,1,41,0.8422,0.2216,1216,955,527,1158,1229,190,1222
348400,Covenant College,Lookout Mountain,GA,www.covenant.edu,0.9664,1175,21441,8640,1,21,0.8687,0.5655,1217,206,315,1205,591,190,555
183200,University of Saint Francis-Fort Wayne,Fort Wayne,IN,www.sf.edu,0.9686,981,25750,7011,0.4732,11,0.8007,0.4969,1218,931,788,1034,873,1014,750
394600,University of the Virgin Islands,Charlotte Amalie,VI,www.uvi.edu,0.9707,796,15150,9696,1,33,0.0533,0.2598,1219,1241,63,55,456,190,1205
180300,Huntington University,Huntington,IN,www.huntington.edu,0.9711,1034,26745,9279,1,32,0.8651,0.5891,1220,665,896,1199,492,190,500
315400,East Central University,Ada,OK,https://www.ecok.edu,0.9719,1005,18010,6827,1,33,0.5803,0.3365,1221,824,138,421,905,190,1123
346900,University of Sioux Falls,Sioux Falls,SD,www.usiouxfalls.edu/,0.9724,1028,23489,6919,1,12,0.8854,0.5315,1222,716,516,1225,888,190,653
236100,Martin Luther College,New Ulm,MN,www.mlc-wels.edu,0.9732,1125,22194,8476,0.8161,32,0.9409,0.7168,1223,313,389,1246,621,461,213
137200,Western State Colorado University,Gunnison,CO,www.western.edu,0.9741,990,21421,8328,0.7871,33,0.7541,0.356,1224,901,313,888,668,495,1091
190400,Bethany College,Lindsborg,KS,www.bethanylb.edu,0.9745,969,27000,4923,1,33,0.6217,0.3736,1225,977,1151,522,1175,190,1054
393200,University of Wyoming,Laramie,WY,www.uwyo.edu,0.9766,1118,18750,14616,0.9361,33,0.7791,0.54,1226,324,157,962,150,294,630
366300,Wayland Baptist University,Plainview,TX,www.wbu.edu,0.9774,946,18875,7435,1,33,0.4319,0.3198,1227,1064,161,219,807,190,1150
1025600,Benedictine College,Atchison,KS,www.benedictine.edu,0.9778,1120,26000,6322,0.6522,32,0.787,0.596,1228,322,849,993,1006,726,476
335100,Cairn University-Langhorne,Langhorne,PA,www.cairn.edu,0.978,993,27000,7527,0.4615,21,0.7342,0.6603,1229,879,1151,823,789,1031,332
367700,Utah State University,Logan,UT,www.usu.edu,0.9783,1067,13000,8365,0.953,13,0.8085,0.4977,1230,504,38,1058,654,273,746
370300,Bluefield College,Bluefield,VA,www.bluefield.edu,0.9799,907,18873,4143,0.4444,32,0.6611,0.5,1231,1152,160,622,1222,1053,744
382200,Shepherd University,Shepherdstown,WV,www.shepherd.edu/,0.9829,999,22478,6032,0.51,31,0.8315,0.3983,1232,855,407,1122,1051,965,1011
186700,Grand View University,Des Moines,IA,www.grandview.edu,0.987,967,23848.5,6321,0.447,12,0.7294,0.4665,1233,987,550,806,1007,1050,842
815500,The Evergreen State College,Olympia,WA,www.evergreen.edu,0.989,1043,17264,8785,0.7379,22,0.6515,0.5623,1234,628,118,591,565,575,560
162100,Lewis-Clark State College,Lewiston,ID,www.lcsc.edu,0.9904,923,22250,6996,0.983,13,0.8213,0.2689,1235,1123,397,1092,874,219,1198
109700,Harding University,Searcy,AR,www.harding.edu,0.9912,1131,26077,9684,0.7419,32,0.8299,0.6255,1236,289,853,1114,460,564,412
368900,Lyndon State College,Lyndonville,VT,WWW.LYNDONSTATE.EDU,0.9914,937,27000,7807,1,33,0.8381,0.3732,1237,1089,1151,1141,742,190,1055
193300,McPherson College,McPherson,KS,www.mcpherson.edu,0.9928,1005,25000,8340,0.7119,33,0.6737,0.4815,1238,824,731,663,665,617,791
332100,Edinboro University of Pennsylvania,Edinboro,PA,www.edinboro.edu/,0.993,928,27000,9407,0.8495,31,0.8153,0.4471,1239,1113,1151,1078,483,409,893
279000,Nyack College,Nyack,NY,www.nyack.edu,0.9936,909,25000,7724,0.4902,21,0.2189,0.419,1240,1150,731,100,754,993,966
162500,Brigham Young University-Idaho,Rexburg,ID,www.byui.edu,0.9962,1041,11000,4263,0.3473,32,0.8011,0.5609,1241,633,23,1036,1217,1142,564
2270400,Southeastern Bible College,Birmingham,AL,www.sebc.edu,1,930,24000,4617,0.875,21,0.6176,0.1765,1250,1109,572,514,1195,361,1241
3115500,Adventist University of Health Sciences,Orlando,FL,www.adu.edu,1,928,22702,8494,0.9898,12,0.4551,0.3455,1250,1113,434,246,617,203,1107
177200,Trinity International University-Illinois,Deerfield,IL,www.tiu.edu,1,1062,27000,9396,0.2768,21,0.6161,0.4627,1250,524,1151,507,484,1190,850
183500,Saint Mary-of-the-Woods College,Saint Mary of the Woods,IN,www.smwc.edu,1,943,28000,10603,0.2941,41,0.7212,0.4545,1250,1070,1181,785,353,1181,878
198000,University of Pikeville,Pikeville,KY,www.upike.edu,1,966,23000,6131,0.75,33,0.8247,0.3955,1250,991,472,1102,1036,550,1017
245000,Calvary Bible College and Theological Seminary,Kansas City,MO,www.calvary.edu,1,1014,19399,6264,0.4677,11,0.8044,0.475,1250,765,189,1045,1015,1023,815
2090700,Cleveland University-Kansas City,Overland Park,KS,www.cleveland.edu,1,1050,9062.5,8373,0.7647,12,0.4468,1,1250,594,10,231,652,523,1
253300,Montana State University-Northern,Havre,MT,www.msun.edu,1,917,15873,7771,0.7159,33,0.768,0.2613,1250,1134,78,929,745,611,1204
3516300,The King's University,Southlake,TX,tku.edu,1,1016,26500,4865,0.0946,21,0.6152,0.6667,1250,757,885,503,1179,1248,317
